GENDER,POSTAL CODE,EMPLOYMENT STATUS,HIGHEST EDUCATION LEVEL,CURRENT / LAST EMPLOYER NAME,CURRENT / LAST MONTHLY SALARY,SOURCE,ATTENDACE,EVENT TITLE,TYPE OF EVENT,DATE OF EVENT,Profile,Age,Age Range,Month,Location,District
Female,460420,Unemployed 0 to less than 3 months,Master and Above,Marketing / Public Relations,"SGD 5,000 to 6,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,55,50-59,Mar,"Bedok, Upper East Coast",South East
Male,670448,Employed - Full Time,Degree,General Management,"SGD 7,000 to 9,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,54,50-59,Mar,"Hillview, Choa Chu Kang",South West
Male,431001,Unemployed 3 to less than 6 months,Master and Above,Marketing / Public Relations,"SGD 7,000 to 9,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,44,40-49,Mar,"Katong, Joo Chiat",South East
Female,530314,Employed - Part Time,Diploma,Education and Training,"Below SGD 3,000",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,52,50-59,Mar,"Hougang, Punggol",North East
Male,380063,Unemployed 3 to less than 6 months,Diploma,Admin / Secretarial,"SGD 3,000 to 4,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,40,40-49,Mar,"Geylang, Eunos",South East
Male,530709,Unemployed 3 to less than 6 months,Diploma,Sales / Retail,"SGD 10,000 & above",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,54,50-59,Mar,"Hougang, Punggol",North East
Male,544741,Unemployed 0 to less than 3 months,Degree,Healthcare / Pharmaceutical,"SGD 5,000 to 6,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,47,40-49,Mar,"Hougang, Punggol",North East
Female,431009,Employed - Part Time,Degree,Marketing / Public Relations,"Below SGD 3,000",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,58,50-59,Mar,"Katong, Joo Chiat",South East
Male,371083,Self-Employed,Degree,Insurance,"Below SGD 3,000",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,42,40-49,Mar,MacPherson,South East
Male,140183,Unemployed 0 to less than 3 months,Master and Above,Real Estate / Property Management,"SGD 7,000 to 9,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,47,40-49,Mar,"Queenstown, Tiong Bahru",Central
Female,820118,Unemployed 0 to less than 3 months,Degree,Human Resources,"Below SGD 3,000",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,26,20-29,Mar,"Hougang, Punggol",North East
Female,545674,Employed - Full Time,Degree,Logistics / Supply Chain,"SGD 3,000 to 4,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,52,50-59,Mar,"Hougang, Punggol",North East
Male,260004,Retrenched,Master and Above,Consulting,"SGD 10,000 & above",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,37,30-39,Mar,"Bukit Timah, Holland",South West
Female,822433,Unemployed 12 months and more,ITE (Nitec / Higher Nitec),Sales / Retail,"Below SGD 3,000",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,RnF,29,20-29,Mar,"Hougang, Punggol",North East
Female,120333,Employed - Full Time,Degree,Engineering,"SGD 3,000 to 4,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,30,30-39,Mar,"Pasir Panjang, Clementi",South West
Female,279883,Unemployed 6 to less than 12 months,Degree,Education and Training,"SGD 3,000 to 4,999",Walk-in,No,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,57,50-59,Mar,"Bukit Timah, Holland",South West
Female,560335,Retrenched,Diploma,Information Technology,"SGD 3,000 to 4,999",Walk-in,No,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,44,40-49,Mar,"Bishan, Ang Mo Kio",Central
Female,531932,Employed - Full Time,Degree,Accounting / Auditing / Taxation,"SGD 3,000 to 4,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,31,30-39,Mar,"Hougang, Punggol",North East
Female,522523,Unemployed 0 to less than 3 months,Degree,Events / Promotions,"Below SGD 3,000",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,49,40-49,Mar,"Tampines, Pasir Ris",North East
Female,269735,Unemployed 3 to less than 6 months,Diploma,Purchasing / Merchandising,"SGD 5,000 to 6,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,49,40-49,Mar,"Bukit Timah, Holland",South West
Female,326592,Employed - Full Time,Degree,Healthcare / Pharmaceutical,"SGD 5,000 to 6,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,48,40-49,Mar,"Balestier, Toa Payoh",Central
Female,519931,Unemployed 6 to less than 12 months,Degree,Healthcare / Pharmaceutical,"SGD 3,000 to 4,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,32,30-39,Mar,"Tampines, Pasir Ris",North East
Female,510547,Freelancer,Degree,General Work,"Below SGD 3,000",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,59,50-59,Mar,"Tampines, Pasir Ris",North East
Male,793460,Unemployed 0 to less than 3 months,Degree,Admin / Secretarial,"Below SGD 3,000",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,34,30-39,Mar,Seletar,North East
Male,310026,Unemployed 3 to less than 6 months,Diploma,Healthcare / Pharmaceutical,"Below SGD 3,000",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,53,50-59,Mar,"Balestier, Toa Payoh",Central
Male,089775,Unemployed 0 to less than 3 months,Master and Above,General Management,"SGD 5,000 to 6,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,52,50-59,Mar,"Anson, Tanjong Pagar",Central
Male,560114,Unemployed 12 months and more,Master and Above,General Management,"SGD 7,000 to 9,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,56,50-59,Mar,"Bishan, Ang Mo Kio",Central
Male,820182,Employed - Full Time,Diploma,Public / Civil Service,"Below SGD 3,000",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,32,30-39,Mar,"Hougang, Punggol",North East
Female,807754,Employed - Full Time,Master and Above,Marketing / Public Relations,"SGD 10,000 & above",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,55,50-59,Mar,Seletar,North East
Female,544158,Employed - Full Time,Degree,Architecture / Interior Design,"SGD 5,000 to 6,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,35,30-39,Mar,"Hougang, Punggol",North East
Female,650387,Unemployed 0 to less than 3 months,Diploma,Human Resources,"SGD 3,000 to 4,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,61,>60,Mar,"Hillview, Choa Chu Kang",South West
Female,760346,Employed - Full Time,ITE (Nitec / Higher Nitec),Customer Service,"SGD 3,000 to 4,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,RnF,38,30-39,Mar,"Yishun, Sembawang",North West
Female,530123,Freelancer,A Level,Healthcare / Pharmaceutical,"Below SGD 3,000",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,RnF,61,>60,Mar,"Hougang, Punggol",North East
Male,791410,Unemployed 3 to less than 6 months,Degree,Advertising / Media,"SGD 5,000 to 6,999",Walk-in,No,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,50,50-59,Mar,Seletar,North East
Female,161121,Unemployed 12 months and more,O Level,Admin / Secretarial,"Below SGD 3,000",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,RnF,66,>60,Mar,"Queenstown, Tiong Bahru",Central
Female,510203,Employed - Part Time,Diploma,Healthcare / Pharmaceutical,"Below SGD 3,000",Walk-in,No,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,25,20-29,Mar,"Tampines, Pasir Ris",North East
Male,391011,Employed - Full Time,Degree,Public / Civil Service,"SGD 5,000 to 6,999",Walk-in,No,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,40,40-49,Mar,"Geylang, Eunos",South East
Male,550215,Freelancer,Degree,Others,"SGD 3,000 to 4,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,28,20-29,Mar,"Hougang, Punggol",North East
Female,510763,Unemployed 3 to less than 6 months,Diploma,Sciences / Laboratory / R&D,"Below SGD 3,000",Walk-in,No,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,22,20-29,Mar,"Tampines, Pasir Ris",North East
Male,523856,Unemployed 12 months and more,O Level,Environment / Health,"SGD 3,000 to 4,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,RnF,56,50-59,Mar,"Tampines, Pasir Ris",North East
Female,342103,Employed - Full Time,O Level,Others,"SGD 3,000 to 4,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,RnF,51,50-59,Mar,MacPherson,South East
Female,544806,Unemployed 12 months and more,Master and Above,Information Technology,"SGD 5,000 to 6,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,34,30-39,Mar,"Hougang, Punggol",North East
Female,791400,Employed - Full Time,Secondary,Professional Services,"Below SGD 3,000",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,RnF,43,40-49,Mar,Seletar,North East
Female,090038,Unemployed 0 to less than 3 months,Degree,Purchasing / Merchandising,"SGD 3,000 to 4,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,42,40-49,Mar,Telok Blangah,South West
Male,531476,Unemployed 3 to less than 6 months,Degree,Healthcare / Pharmaceutical,"Below SGD 3,000",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,47,40-49,Mar,"Hougang, Punggol",North East
Female,518159,Employed - Full Time,Diploma,Admin / Secretarial,"SGD 3,000 to 4,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,30,30-39,Mar,"Tampines, Pasir Ris",North East
Male,119028,Unemployed 0 to less than 3 months,Degree,Public / Civil Service,"SGD 3,000 to 4,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,41,40-49,Mar,"Pasir Panjang, Clementi",South West
Male,533987,Unemployed 0 to less than 3 months,Diploma,General Management,"SGD 3,000 to 4,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,60,>60,Mar,"Hougang, Punggol",North East
Male,652292,Employed - Full Time,Degree,Public / Civil Service,"SGD 3,000 to 4,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,39,30-39,Mar,"Hillview, Choa Chu Kang",South West
Male,520732,Employed - Full Time,A Level,Healthcare / Pharmaceutical,"Below SGD 3,000",Walk-in,No,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,RnF,50,50-59,Mar,"Tampines, Pasir Ris",North East
Female,546685,Unemployed 12 months and more,Degree,Advertising / Media,"SGD 7,000 to 9,999",Walk-in,No,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,49,40-49,Mar,"Hougang, Punggol",North East
Male,688238,Employed - Full Time,Degree,Healthcare / Pharmaceutical,"SGD 5,000 to 6,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,60,>60,Mar,"Hillview, Choa Chu Kang",South West
Male,420004,Employed - Full Time,O Level,Customer Service,"Below SGD 3,000",Walk-in,No,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,RnF,55,50-59,Mar,"Katong, Joo Chiat",South East
Female,238639,Employed - Full Time,Degree,Medical / Therapy Services,"SGD 3,000 to 4,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,24,20-29,Mar,"Orchard, Cairnhill",Central
Male,410653,Unemployed 0 to less than 3 months,Diploma,Customer Service,"SGD 3,000 to 4,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,63,>60,Mar,"Geylang, Eunos",South East
Female,650108,Employed - Full Time,Degree,Information Technology,"SGD 5,000 to 6,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,54,50-59,Mar,"Hillview, Choa Chu Kang",South West
Male,762513,Unemployed 6 to less than 12 months,Master and Above,Social Services,"Below SGD 3,000",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,58,50-59,Mar,"Yishun, Sembawang",North West
Female,731185,Employed - Full Time,O Level,Customer Service,"SGD 3,000 to 4,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,RnF,41,40-49,Mar,"Kranji, Woodgrove",North West
Male,530325,Employed - Full Time,Master and Above,Real Estate / Property Management,"SGD 5,000 to 6,999",Walk-in,No,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,50,50-59,Mar,"Hougang, Punggol",North East
Female,640822,Unemployed 3 to less than 6 months,Diploma,Sales / Retail,"SGD 3,000 to 4,999",Walk-in,No,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,53,50-59,Mar,Jurong,South West
Male,419549,Unemployed 0 to less than 3 months,Degree,Advertising / Media,"SGD 3,000 to 4,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,37,30-39,Mar,"Geylang, Eunos",South East
Male,298262,Self-Employed,Master and Above,Education and Training,"SGD 3,000 to 4,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,45,40-49,Mar,"Novena, Thomson",Central
Female,730308,Employed - Full Time,Diploma,F&B,"SGD 3,000 to 4,999",Walk-in,No,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,52,50-59,Mar,"Kranji, Woodgrove",North West
Female,120706,Unemployed 3 to less than 6 months,Diploma,Engineering,"SGD 3,000 to 4,999",Walk-in,No,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,24,20-29,Mar,"Pasir Panjang, Clementi",South West
Male,404358,Unemployed 6 to less than 12 months,Master and Above,Education and Training,"SGD 3,000 to 4,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,58,50-59,Mar,"Geylang, Eunos",South East
Female,310003,Unemployed 3 to less than 6 months,O Level,Healthcare / Pharmaceutical,"Below SGD 3,000",Walk-in,No,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,RnF,50,50-59,Mar,"Balestier, Toa Payoh",Central
Female,510150,Unemployed 0 to less than 3 months,Degree,Marketing / Public Relations,"SGD 3,000 to 4,999",Walk-in,No,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,26,20-29,Mar,"Tampines, Pasir Ris",North East
Female,820186,Unemployed 3 to less than 6 months,Diploma,Banking and Finance,"SGD 10,000 & above",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,58,50-59,Mar,"Hougang, Punggol",North East
Female,792434,Unemployed 0 to less than 3 months,N Level,Healthcare / Pharmaceutical,"Below SGD 3,000",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,RnF,34,30-39,Mar,Seletar,North East
Male,187948,Unemployed 12 months and more,Master and Above,Professional Services,"SGD 7,000 to 9,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,43,40-49,Mar,Middle Road,Central
Female,737808,Unemployed 3 to less than 6 months,Degree,Healthcare / Pharmaceutical,"SGD 5,000 to 6,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,53,50-59,Mar,"Kranji, Woodgrove",North West
Female,648364,Unemployed 0 to less than 3 months,Master and Above,Healthcare / Pharmaceutical,"SGD 7,000 to 9,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,46,40-49,Mar,Jurong,South West
Male,610324,Unemployed 0 to less than 3 months,Degree,Social Services,"SGD 3,000 to 4,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,30,30-39,Mar,Jurong,South West
Female,537016,Unemployed 6 to less than 12 months,Degree,General Management,"SGD 10,000 & above",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,55,50-59,Mar,"Hougang, Punggol",North East
Female,650389,Unemployed 12 months and more,N Level,Admin / Secretarial,"Below SGD 3,000",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,RnF,49,40-49,Mar,"Hillview, Choa Chu Kang",South West
Female,730629,Unemployed 12 months and more,Diploma,Healthcare / Pharmaceutical,"SGD 3,000 to 4,999",Walk-in,No,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,64,>60,Mar,"Kranji, Woodgrove",North West
Female,760646,Employed - Full Time,Degree,Engineering,"SGD 3,000 to 4,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,30,30-39,Mar,"Yishun, Sembawang",North West
Female,560634,Retrenched,Master and Above,Information Technology,"SGD 10,000 & above",Walk-in,No,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,54,50-59,Mar,"Bishan, Ang Mo Kio",Central
Male,520138,Unemployed 3 to less than 6 months,Master and Above,Information Technology,"SGD 10,000 & above",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,49,40-49,Mar,"Tampines, Pasir Ris",North East
Female,752366,Unemployed 6 to less than 12 months,Degree,Others,"Below SGD 3,000",Walk-in,No,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,25,20-29,Mar,"Yishun, Sembawang",North West
Female,730859,Employed - Full Time,N Level,Others,"Below SGD 3,000",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,RnF,31,30-39,Mar,"Kranji, Woodgrove",North West
Female,570169,Unemployed 12 months and more,Diploma,Human Resources,"Below SGD 3,000",Walk-in,No,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,41,40-49,Mar,"Bishan, Ang Mo Kio",Central
Male,533475,Employed - Full Time,Master and Above,Healthcare / Pharmaceutical,"SGD 7,000 to 9,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,45,40-49,Mar,"Hougang, Punggol",North East
Female,762472,Employed - Full Time,Diploma,Hospitality,"SGD 3,000 to 4,999",Walk-in,No,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,29,20-29,Mar,"Yishun, Sembawang",North West
Female,510558,Unemployed 3 to less than 6 months,Master and Above,Others,"Below SGD 3,000",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,48,40-49,Mar,"Tampines, Pasir Ris",North East
Male,211672,Self-Employed,Degree,Social Services,"SGD 7,000 to 9,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,52,50-59,Mar,Little India,Central
Female,530614,Unemployed 3 to less than 6 months,ITE (Nitec / Higher Nitec),Healthcare / Pharmaceutical,"SGD 3,000 to 4,999",Walk-in,No,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,RnF,36,30-39,Mar,"Hougang, Punggol",North East
Female,607208,Employed - Full Time,Diploma,Customer Service,"Below SGD 3,000",Walk-in,No,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,45,40-49,Mar,Jurong,South West
Female,520123,Unemployed 0 to less than 3 months,Degree,Others,"Below SGD 3,000",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,26,20-29,Mar,"Tampines, Pasir Ris",North East
Male,102103,Retrenched,Degree,Manufacturing,"SGD 10,000 & above",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,57,50-59,Mar,Telok Blangah,South West
Male,164127,Unemployed 0 to less than 3 months,Master and Above,General Management,"SGD 5,000 to 6,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,45,40-49,Mar,"Queenstown, Tiong Bahru",Central
Male,238257,Unemployed 0 to less than 3 months,Degree,Sales / Retail,"SGD 7,000 to 9,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,47,40-49,Mar,"Orchard, Cairnhill",Central
Female,590011,Unemployed 0 to less than 3 months,O Level,Admin / Secretarial,"Below SGD 3,000",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,RnF,61,>60,Mar,"Upper Bukit Timah, Ulu Pandam",South West
Female,791400,Employed - Full Time,Secondary,Professional Services,"Below SGD 3,000",Walk-in,No,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,RnF,43,40-49,Mar,Seletar,North East
Male,544185,Employed - Full Time,Master and Above,Security and Investigation,"Below SGD 3,000",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,41,40-49,Mar,"Hougang, Punggol",North East
Female,400329,Unemployed 3 to less than 6 months,Degree,F&B,"Below SGD 3,000",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,25,20-29,Mar,"Geylang, Eunos",South East
Male,550204,Employed - Full Time,Diploma,Travel / Tourism,"SGD 3,000 to 4,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,32,30-39,Mar,"Hougang, Punggol",North East
Male,469297,Self-Employed,Degree,Others,"SGD 3,000 to 4,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,45,40-49,Mar,"Bedok, Upper East Coast",South East
Female,560636,Unemployed 0 to less than 3 months,Master and Above,Sales / Retail,"SGD 5,000 to 6,999",Walk-in,Yes,Walk-in Interview with Grand Hyatt Singapore,WII,18/3/2025,PMET,37,30-39,Mar,"Bishan, Ang Mo Kio",Central
